cliente_id,probabilidad,nivel_riesgo,motivo_principal,top_3_motivos,Contract,InternetService,PaymentMethod,tenure,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents
5380-WJKOV,0.7752774800433438,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,34,106.35,3549.25,0,No,No
8280-MQRQN,0.7743732931685392,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,1,50.45,50.45,0,No,No
8397-MVTAZ,0.7740920919947656,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,34,100.05,3480.0,0,Yes,No
0322-CHQRU,0.7740573395523453,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Seguridad en línea: no,Month-to-month,DSL,Electronic check,2,45.35,89.5,0,No,No
7571-YXDAD,0.7725383436170771,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Seguridad en línea: no,Month-to-month,Fiber optic,Credit card (automatic),2,74.9,147.15,0,No,No
6899-PPEEA,0.7712611424010797,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,Fiber optic,Electronic check,37,96.55,3580.3,1,No,No
5159-YFPKQ,0.7674107547662163,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Seguridad en línea: no,Month-to-month,Fiber optic,Electronic check,2,75.8,160.75,0,No,No
9940-RHLFB,0.7670596088416853,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,Fiber optic,Electronic check,1,75.3,75.3,0,No,No
3244-DCJWY,0.7669098804224018,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo mensual,Month-to-month,Fiber optic,Electronic check,1,70.25,70.25,0,No,No
7130-VTEWQ,0.7662773075044506,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Antigüedad,Month-to-month,Fiber optic,Electronic check,8,75.75,606.25,1,No,No
1731-TVIUK,0.7660230105810122,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,4,93.5,362.2,0,No,No
4806-KEXQR,0.7646699258237443,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,4,79.9,324.3,0,No,No
7587-RZNME,0.7605124714915674,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Método de pago: cheque electrónico,Month-to-month,DSL,Electronic check,3,43.3,123.65,0,No,No
0871-URUWO,0.7599721001863792,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Tipo de contrato: mes a mes | Método de pago: tarjeta de crédito automática,Month-to-month,Fiber optic,Credit card (automatic),13,102.25,1359.0,0,Yes,No
4706-AXVKM,0.7586949229046046,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Método de pago: tarjeta de crédito automática,Month-to-month,Fiber optic,Credit card (automatic),11,84.8,906.85,1,No,No
7495-OOKFY,0.7556836097669107,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Antigüedad,Month-to-month,Fiber optic,Credit card (automatic),8,80.65,633.3,1,Yes,No
6166-ILMNY,0.754244652027339,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Bank transfer (automatic),2,69.75,144.55,0,No,No
0432-CAJZV,0.7529297623504883,ALTO,Antigüedad,Antigüedad | Servicio de internet: fibra óptica | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Mailed check,3,90.7,237.65,0,No,No
3063-QFSZL,0.7526440642903396,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,DSL,Electronic check,1,55.4,55.4,0,No,No
6376-GAHQE,0.7519543527310372,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,4,77.85,299.2,0,No,No
2985-FMWYF,0.7499496688904731,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,23,93.5,2341.55,0,No,No
7218-HKQFK,0.7498057434582166,ALTO,Antigüedad,Antigüedad | Soporte técnico: no | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,2,94.2,167.5,0,Yes,No
3721-CNEYS,0.7488332979319433,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,2,70.95,137.95,0,No,No
7005-CCBKV,0.7478459048444958,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Tipo de contrato: mes a mes | Antigüedad,Month-to-month,Fiber optic,Electronic check,6,84.4,556.35,0,No,No
4678-DVQEO,0.7463667015520681,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,DSL,Electronic check,1,52.2,52.2,0,No,No
5357-TZHPP,0.7462408839779877,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Método de pago: tarjeta de crédito automática,Month-to-month,Fiber optic,Credit card (automatic),9,84.4,732.5,1,No,No
1833-TCXKK,0.7460269328683875,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Bank transfer (automatic),45,107.75,4882.8,0,Yes,No
6651-AZVTJ,0.7459060053848657,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,Fiber optic,Electronic check,49,99.8,4872.45,0,Yes,Yes
4512-ZUIYL,0.7454623168673651,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Bank transfer (automatic),2,70.0,153.05,0,No,No
8676-TRMJS,0.7454273787845972,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Seguridad en línea: no,Month-to-month,Fiber optic,Mailed check,3,75.0,209.1,0,No,No
9279-CJEOJ,0.7446310570474841,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Cargo acumulado | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Bank transfer (automatic),21,95.4,2025.1,1,No,No
4115-NZRKS,0.7421876429474931,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Antigüedad,Month-to-month,Fiber optic,Electronic check,7,89.15,574.35,1,No,No
3030-YDNRM,0.7419211885713987,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Método de pago: cheque electrónico,Month-to-month,Fiber optic,Electronic check,8,74.85,572.45,0,No,No
1867-BDVFH,0.741728007045359,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Método de pago: cheque electrónico,Month-to-month,Fiber optic,Electronic check,11,74.35,834.2,0,Yes,Yes
0388-EOPEX,0.7392008262822202,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Seguridad en línea: no,Month-to-month,Fiber optic,Electronic check,2,74.4,139.4,0,Yes,No
8903-XEBGX,0.7376425540145026,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,DSL,Electronic check,2,55.3,108.65,0,No,Yes
2277-VWCNI,0.7364829010825721,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,DSL,Mailed check,4,48.75,179.85,1,No,No
1379-FRVEB,0.7351081601078746,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Método de pago: cheque electrónico,Month-to-month,Fiber optic,Electronic check,15,91.0,1430.05,0,No,Yes
3292-PBZEJ,0.7344553789368061,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Tipo de contrato: mes a mes | Soporte técnico: no,Month-to-month,Fiber optic,Electronic check,11,111.4,1183.05,1,No,No
2386-LAHRK,0.7339807278257665,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,1,53.5,53.5,0,No,No
6892-XPFPU,0.7330573815328142,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Cargo acumulado,Month-to-month,Fiber optic,Electronic check,24,104.25,2433.9,1,Yes,No
9576-ANLXO,0.7313728137276738,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo mensual,Month-to-month,Fiber optic,Bank transfer (automatic),3,69.55,222.3,0,No,No
2325-NBPZG,0.7313017927593957,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Seguridad en línea: no,Month-to-month,Fiber optic,Electronic check,3,74.55,233.65,0,No,No
1024-GUALD,0.730831190367629,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,DSL,Electronic check,1,24.8,24.8,0,Yes,No
8778-LMWTJ,0.7298656815639022,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Seguridad en línea: no | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,9,74.85,708.2,0,No,No
9840-DVNDC,0.7288632084198153,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Credit card (automatic),6,80.5,463.05,0,No,No
0376-YMCJC,0.7282891831908893,ALTO,Método de pago: cheque electrónico,Método de pago: cheque electrónico | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,23,90.6,1943.2,0,No,No
7056-IMHCC,0.7254606121487057,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,53,101.9,5549.4,1,Yes,No
4706-DGAHW,0.7252917818734049,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,DSL,Electronic check,1,45.2,45.2,1,No,No
2800-QQUSO,0.7251207936920228,ALTO,Antigüedad,Antigüedad | Servicio de internet: fibra óptica | Soporte técnico: no,Month-to-month,Fiber optic,Electronic check,42,100.3,4222.95,0,No,No
1077-HUUJM,0.7238307868033949,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Antigüedad,Month-to-month,Fiber optic,Electronic check,7,71.05,472.65,0,No,Yes
8080-DDEMJ,0.7206078515612023,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,DSL,Electronic check,1,45.1,45.1,1,No,No
8541-QVFKM,0.7195106520083813,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Antigüedad,Month-to-month,Fiber optic,Electronic check,8,73.5,632.2,0,No,No
5480-HPRRX,0.7192468638553617,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Adulto mayor,Month-to-month,DSL,Electronic check,3,25.3,77.75,1,No,No
6338-AVWCY,0.7185712434590792,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Método de pago: cheque electrónico,Month-to-month,DSL,Mailed check,3,40.15,130.75,0,No,No
4223-WOZCM,0.7154431363218219,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,2,49.95,107.1,1,No,No
3672-YITQD,0.7134359187958497,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,36,84.1,3021.6,1,Yes,No
1536-HBSWP,0.7130237505002482,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Soporte técnico: no,Month-to-month,DSL,Electronic check,1,49.9,49.9,0,No,No
0749-IRGQE,0.7129230492904798,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Método de pago: cheque electrónico | Servicio de internet: fibra óptica,Month-to-month,DSL,Electronic check,13,45.3,528.45,1,Yes,No
4208-UFFGW,0.7118854020075416,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,2,44.95,85.15,1,No,No
9717-QEBGU,0.711481665158913,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo mensual,Month-to-month,Fiber optic,Electronic check,2,70.3,144.0,0,No,No
7410-YTJIK,0.7110943551046808,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Antigüedad,Month-to-month,Fiber optic,Mailed check,7,75.45,480.75,0,No,No
3908-BLSYF,0.7107579076441449,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,6,83.9,497.55,0,No,No
6000-APYLU,0.7105383717390198,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Seguridad en línea: no,Month-to-month,Fiber optic,Electronic check,9,80.8,713.1,0,No,No
8132-YPVBX,0.7105134942279838,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Antigüedad,Month-to-month,Fiber optic,Mailed check,6,85.95,514.6,0,No,No
3717-OEAUQ,0.7104238279036635,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Seguridad en línea: no,Month-to-month,Fiber optic,Mailed check,2,70.7,129.2,0,No,No
4301-VVZKA,0.7093623654772326,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Cargo acumulado,Month-to-month,Fiber optic,Electronic check,16,75.4,1189.4,0,Yes,No
4029-HPFVY,0.7089599512588766,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Mailed check,3,70.3,220.4,0,No,No
8266-VBFQL,0.7062012158277674,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Soporte técnico: no,Month-to-month,Fiber optic,Electronic check,4,90.4,356.65,0,No,No
9741-YLNTD,0.7048025477701407,ALTO,Antigüedad,Antigüedad | Soporte técnico: no | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Bank transfer (automatic),6,87.95,522.35,0,No,No
5760-FXFVO,0.704642919400306,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Seguridad en línea: no | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,6,78.95,494.95,0,No,No
6507-ZJSUR,0.7045136727068431,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,23,90.45,2117.25,1,Yes,No
7912-SYRQT,0.704024205119406,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Antigüedad,Month-to-month,Fiber optic,Bank transfer (automatic),7,75.1,552.95,0,No,No
9692-TUSXH,0.7039981331030222,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Cargo acumulado,Month-to-month,Fiber optic,Electronic check,18,96.05,1740.7,0,No,No
5022-JNQEQ,0.7015383323429083,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Antigüedad,Month-to-month,Fiber optic,Electronic check,9,75.85,647.5,0,Yes,Yes
1658-TJVOA,0.699708022180978,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Seguridad en línea: no | Antigüedad,Month-to-month,Fiber optic,Electronic check,6,74.1,450.9,1,No,No
0876-WDUUZ,0.699346687243148,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Credit card (automatic),5,85.4,425.9,0,No,No
9685-WKZGT,0.6988229466288423,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Seguridad en línea: no,Month-to-month,Fiber optic,Electronic check,14,74.95,1036.75,1,No,No
7250-EQKIY,0.6988191466605688,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,1,50.45,50.45,0,Yes,Yes
6047-YHPVI,0.6986481415809053,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Cargo mensual,Month-to-month,Fiber optic,Electronic check,5,69.7,316.9,0,No,No
3966-HRMZA,0.6983964411691969,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Seguridad en línea: no,Month-to-month,Fiber optic,Mailed check,3,75.05,202.9,1,No,No
7029-RPUAV,0.6980674441355407,ALTO,Cargo acumulado,Cargo acumulado | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Credit card (automatic),17,100.45,1622.45,1,Yes,No
2025-JKFWI,0.697553910745494,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Soporte técnico: no | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Mailed check,13,99.0,1301.7,0,No,No
2754-XBHTB,0.6971114762960374,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Método de pago: cheque electrónico,Month-to-month,Fiber optic,Bank transfer (automatic),9,77.65,714.15,0,No,No
0958-YHXGP,0.6963983800664826,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Antigüedad,Month-to-month,Fiber optic,Mailed check,7,69.9,497.3,0,No,No
3338-CVVEH,0.6938750235609705,ALTO,Facturación sin papel: no,Facturación sin papel: no | Servicio de internet: fibra óptica | Facturación sin papel: sí,Month-to-month,Fiber optic,Electronic check,12,94.55,1173.55,0,No,No
8445-DNBAE,0.6934379571199255,ALTO,Antigüedad,Antigüedad | Servicio de internet: fibra óptica | Tipo de contrato: mes a mes,Month-to-month,DSL,Electronic check,1,50.05,50.05,0,No,Yes
5331-RGMTT,0.6918305410879865,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,Fiber optic,Credit card (automatic),54,99.05,5295.7,1,Yes,No
6319-IEJWJ,0.6913521135290308,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Electronic check,20,90.2,1776.55,0,Yes,Yes
2761-OCIAX,0.6899451618600942,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Antigüedad | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Electronic check,2,74.7,165.4,1,No,No
6175-IRFIT,0.6891042493240279,ALTO,Antigüedad,Antigüedad | Servicio de internet: fibra óptica | Tipo de contrato: mes a mes,Month-to-month,Fiber optic,Mailed check,5,78.75,426.35,0,No,No
1335-NTIUC,0.6890355511591298,ALTO,Método de pago: cheque electrónico,Método de pago: cheque electrónico | Tipo de contrato: mes a mes | Cargo mensual,Month-to-month,DSL,Electronic check,9,24.95,190.25,0,No,No
9907-SWKKF,0.6867658059204658,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,DSL,Mailed check,1,25.05,25.05,1,No,No
4983-CCWMC,0.6848473916601897,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo mensual,Month-to-month,Fiber optic,Mailed check,3,69.6,207.4,0,No,No
4873-ILOLJ,0.684062627625501,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,Fiber optic,Electronic check,24,90.35,2238.5,0,No,No
3658-KIBGF,0.6834955958743757,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Cargo acumulado,Month-to-month,DSL,Electronic check,1,54.9,54.9,0,No,No
7928-VJYAB,0.682387015693038,ALTO,Servicio de internet: fibra óptica,Servicio de internet: fibra óptica | Tipo de contrato: mes a mes | Seguridad en línea: no,Month-to-month,Fiber optic,Electronic check,11,90.6,1020.2,0,Yes,Yes
0506-LVNGN,0.6817809183009804,ALTO,Antigüedad,Antigüedad | Tipo de contrato: mes a mes | Método de pago: tarjeta de crédito automática,Month-to-month,Fiber optic,Credit card (automatic),5,75.55,349.65,1,No,No
9638-JIQYA,0.6792885957795938,ALTO,Antigüedad,Antigüedad | Cargo acumulado | Tipo de contrato: mes a mes,Month-to-month,DSL,Credit card (automatic),2,24.9,49.7,0,No,No
2860-RANUS,0.6792714438421578,ALTO,Cargo acumulado,Cargo acumulado | Tipo de contrato: mes a mes | Servicio de internet: fibra óptica,Month-to-month,Fiber optic,Credit card (automatic),20,85.8,1727.5,1,No,No
1016-DJTSV,0.6784316167849614,ALTO,Tipo de contrato: mes a mes,Tipo de contrato: mes a mes | Servicio de internet: fibra óptica | Cargo mensual,Month-to-month,Fiber optic,Electronic check,8,69.7,572.85,1,No,No
